amount,category,date,name,newBalance,previousBalance,reference,timeDiff,dayOfWeek
7,N/A,N/A,N/A,1329,1336,N/A,112,2
7,N/A,N/A,N/A,1322,1329,N/A,118,2
27,N/A,N/A,N/A,1295,1322,N/A,121,5
7,N/A,N/A,N/A,1288,1295,N/A,124,2
39,N/A,N/A,N/A,1249,1288,N/A,128,6
23,N/A,N/A,N/A,1226,1249,N/A,132,4
13,N/A,N/A,N/A,1213,1226,N/A,138,4
9,N/A,N/A,N/A,1128,1137,N/A,5,2
31,N/A,N/A,N/A,1097,1128,N/A,9,6
8,N/A,N/A,N/A,1089,1097,N/A,15,0
25,N/A,N/A,N/A,1064,1089,N/A,19,4
28,N/A,N/A,N/A,1036,1064,N/A,25,4
7,N/A,N/A,N/A,1029,1036,N/A,28,1
5,N/A,N/A,N/A,1024,1029,N/A,34,1
42,N/A,N/A,N/A,982,1024,N/A,39,6
27,N/A,N/A,N/A,955,982,N/A,44,5
22,N/A,N/A,N/A,933,955,N/A,49,4
9,N/A,N/A,N/A,924,933,N/A,54,3
8,N/A,N/A,N/A,916,924,N/A,59,2
7,N/A,N/A,N/A,909,916,N/A,64,1
43,N/A,N/A,N/A,866,909,N/A,69,6
20,N/A,N/A,N/A,846,866,N/A,73,4
9,N/A,N/A,N/A,837,846,N/A,78,3
7,N/A,N/A,N/A,830,837,N/A,82,1
14,N/A,N/A,N/A,816,830,N/A,85,4
20,N/A,N/A,N/A,796,816,N/A,91,4
7,N/A,N/A,N/A,789,796,N/A,96,3
39,N/A,N/A,N/A,750,789,N/A,99,6
42,N/A,N/A,N/A,708,750,N/A,104,5
10,N/A,N/A,N/A,698,708,N/A,108,3
27,N/A,N/A,N/A,671,698,N/A,111,6
43,N/A,N/A,N/A,628,671,N/A,116,5
18,N/A,N/A,N/A,610,628,N/A,121,4
6,N/A,N/A,N/A,604,610,N/A,124,1
9,N/A,N/A,N/A,595,604,N/A,130,1
27,N/A,N/A,N/A,568,595,N/A,135,6
7,N/A,N/A,N/A,561,568,N/A,141,0
8,N/A,N/A,N/A,624,632,N/A,5,2
32,N/A,N/A,N/A,592,624,N/A,9,6
8,N/A,N/A,N/A,584,592,N/A,12,3
11,N/A,N/A,N/A,573,584,N/A,18,3
9,N/A,N/A,N/A,564,573,N/A,22,1
32,N/A,N/A,N/A,532,564,N/A,27,6
26,N/A,N/A,N/A,506,532,N/A,31,4
8,N/A,N/A,N/A,498,506,N/A,35,2
9,N/A,N/A,N/A,489,498,N/A,41,2
5,N/A,N/A,N/A,484,489,N/A,46,1
7,N/A,N/A,N/A,477,484,N/A,52,1
23,N/A,N/A,N/A,454,477,N/A,55,4
22,N/A,N/A,N/A,432,454,N/A,61,4
13,N/A,N/A,N/A,419,432,N/A,67,4
5,N/A,N/A,N/A,414,419,N/A,70,1
25,N/A,N/A,N/A,389,414,N/A,74,5
9,N/A,N/A,N/A,380,389,N/A,77,2
10,N/A,N/A,N/A,370,380,N/A,83,2
31,N/A,N/A,N/A,339,370,N/A,87,6
5,N/A,N/A,N/A,334,339,N/A,93,0
24,N/A,N/A,N/A,310,334,N/A,97,4
11,N/A,N/A,N/A,299,310,N/A,103,4
9,N/A,N/A,N/A,290,299,N/A,108,3
11,N/A,N/A,N/A,279,290,N/A,113,2
29,N/A,N/A,N/A,250,279,N/A,116,5
36,N/A,N/A,N/A,214,250,N/A,122,5
10,N/A,N/A,N/A,204,214,N/A,126,3
7,N/A,N/A,N/A,197,204,N/A,131,2
49,N/A,N/A,N/A,148,197,N/A,135,6
9,N/A,N/A,N/A,139,148,N/A,138,3
11,N/A,N/A,N/A,1487,1498,N/A,6,3
37,N/A,N/A,N/A,1450,1487,N/A,9,6
26,N/A,N/A,N/A,1424,1450,N/A,13,4
9,N/A,N/A,N/A,1415,1424,N/A,18,3
36,N/A,N/A,N/A,1379,1415,N/A,21,6
46,N/A,N/A,N/A,1333,1379,N/A,26,5
48,N/A,N/A,N/A,1285,1333,N/A,32,5
8,N/A,N/A,N/A,1277,1285,N/A,35,2
41,N/A,N/A,N/A,1236,1277,N/A,39,6
8,N/A,N/A,N/A,1228,1236,N/A,45,0
35,N/A,N/A,N/A,1193,1228,N/A,51,6
27,N/A,N/A,N/A,1166,1193,N/A,55,4
22,N/A,N/A,N/A,1144,1166,N/A,61,4
16,N/A,N/A,N/A,1128,1144,N/A,67,4
16,N/A,N/A,N/A,1112,1128,N/A,73,4
6,N/A,N/A,N/A,1106,1112,N/A,76,1
28,N/A,N/A,N/A,1078,1106,N/A,79,4
7,N/A,N/A,N/A,1071,1078,N/A,83,2
36,N/A,N/A,N/A,1035,1071,N/A,86,5
10,N/A,N/A,N/A,1025,1035,N/A,89,2
7,N/A,N/A,N/A,1018,1025,N/A,94,1
42,N/A,N/A,N/A,976,1018,N/A,98,5
8,N/A,N/A,N/A,968,976,N/A,101,2
5,N/A,N/A,N/A,963,968,N/A,106,1
37,N/A,N/A,N/A,926,963,N/A,111,6
11,N/A,N/A,N/A,915,926,N/A,114,3
7,N/A,N/A,N/A,908,915,N/A,119,2
27,N/A,N/A,N/A,881,908,N/A,122,5
11,N/A,N/A,N/A,870,881,N/A,125,2
38,N/A,N/A,N/A,832,870,N/A,128,5
29,N/A,N/A,N/A,452,481,N/A,3,4
21,N/A,N/A,N/A,431,452,N/A,9,4
9,N/A,N/A,N/A,422,431,N/A,14,3
7,N/A,N/A,N/A,415,422,N/A,19,2
5,N/A,N/A,N/A,410,415,N/A,24,1
34,N/A,N/A,N/A,376,410,N/A,29,6
38,N/A,N/A,N/A,338,376,N/A,34,5
40,N/A,N/A,N/A,298,338,N/A,40,5
7,N/A,N/A,N/A,291,298,N/A,43,2
46,N/A,N/A,N/A,245,291,N/A,47,6
10,N/A,N/A,N/A,235,245,N/A,50,3
9,N/A,N/A,N/A,226,235,N/A,55,2
32,N/A,N/A,N/A,194,226,N/A,58,5
7,N/A,N/A,N/A,187,194,N/A,62,3
10,N/A,N/A,N/A,177,187,N/A,67,2
7,N/A,N/A,N/A,170,177,N/A,72,1
8,N/A,N/A,N/A,162,170,N/A,78,1
5,N/A,N/A,N/A,157,162,N/A,84,1
9,N/A,N/A,N/A,148,157,N/A,90,1
36,N/A,N/A,N/A,112,148,N/A,94,5
8,N/A,N/A,N/A,104,112,N/A,98,3
9,N/A,N/A,N/A,95,104,N/A,104,3
9,N/A,N/A,N/A,86,95,N/A,109,2
45,N/A,N/A,N/A,41,86,N/A,112,5
32,N/A,N/A,N/A,9,41,N/A,118,5
10,N/A,N/A,N/A,-1,9,N/A,121,2
7,N/A,N/A,N/A,926,933,N/A,6,3
31,N/A,N/A,N/A,895,926,N/A,9,6
5,N/A,N/A,N/A,890,895,N/A,15,0
47,N/A,N/A,N/A,843,890,N/A,20,5
8,N/A,N/A,N/A,835,843,N/A,23,2
11,N/A,N/A,N/A,824,835,N/A,29,2
38,N/A,N/A,N/A,786,824,N/A,32,5
9,N/A,N/A,N/A,777,786,N/A,36,3
7,N/A,N/A,N/A,770,777,N/A,40,1
45,N/A,N/A,N/A,725,770,N/A,45,6
36,N/A,N/A,N/A,689,725,N/A,50,5
37,N/A,N/A,N/A,652,689,N/A,56,5
49,N/A,N/A,N/A,603,652,N/A,62,5
32,N/A,N/A,N/A,571,603,N/A,68,5
24,N/A,N/A,N/A,547,571,N/A,73,4
11,N/A,N/A,N/A,536,547,N/A,78,3
33,N/A,N/A,N/A,503,536,N/A,81,6
19,N/A,N/A,N/A,484,503,N/A,85,4
7,N/A,N/A,N/A,477,484,N/A,90,3
11,N/A,N/A,N/A,466,477,N/A,96,3
8,N/A,N/A,N/A,458,466,N/A,102,3
8,N/A,N/A,N/A,450,458,N/A,107,2
11,N/A,N/A,N/A,439,450,N/A,113,2
25,N/A,N/A,N/A,414,439,N/A,116,5
15,N/A,N/A,N/A,399,414,N/A,121,4
9,N/A,N/A,N/A,390,399,N/A,124,1
34,N/A,N/A,N/A,356,390,N/A,129,6
20,N/A,N/A,N/A,336,356,N/A,133,4
6,N/A,N/A,N/A,330,336,N/A,136,1
12,N/A,N/A,N/A,318,330,N/A,139,4
23,N/A,N/A,N/A,1109,1132,N/A,4,4
8,N/A,N/A,N/A,1101,1109,N/A,8,2
11,N/A,N/A,N/A,1090,1101,N/A,14,2
29,N/A,N/A,N/A,1061,1090,N/A,17,5
13,N/A,N/A,N/A,1048,1061,N/A,22,4
9,N/A,N/A,N/A,1039,1048,N/A,25,1
7,N/A,N/A,N/A,1032,1039,N/A,31,1
9,N/A,N/A,N/A,1023,1032,N/A,37,1
11,N/A,N/A,N/A,1012,1023,N/A,40,4
23,N/A,N/A,N/A,989,1012,N/A,46,4
6,N/A,N/A,N/A,983,989,N/A,49,1
37,N/A,N/A,N/A,946,983,N/A,54,6
9,N/A,N/A,N/A,937,946,N/A,57,3
6,N/A,N/A,N/A,931,937,N/A,61,1
31,N/A,N/A,N/A,900,931,N/A,65,5
8,N/A,N/A,N/A,892,900,N/A,69,3
8,N/A,N/A,N/A,884,892,N/A,75,3
49,N/A,N/A,N/A,835,884,N/A,78,6
10,N/A,N/A,N/A,825,835,N/A,82,4
8,N/A,N/A,N/A,817,825,N/A,87,3
8,N/A,N/A,N/A,809,817,N/A,93,3
7,N/A,N/A,N/A,802,809,N/A,97,1
7,N/A,N/A,N/A,795,802,N/A,103,1
39,N/A,N/A,N/A,756,795,N/A,108,6
28,N/A,N/A,N/A,728,756,N/A,112,4
10,N/A,N/A,N/A,718,728,N/A,116,2
28,N/A,N/A,N/A,690,718,N/A,120,6
20,N/A,N/A,N/A,670,690,N/A,124,4
8,N/A,N/A,N/A,662,670,N/A,129,3
7,N/A,N/A,N/A,655,662,N/A,133,1
9,N/A,N/A,N/A,575,584,N/A,6,2
7,N/A,N/A,N/A,568,575,N/A,12,2
8,N/A,N/A,N/A,560,568,N/A,17,1
30,N/A,N/A,N/A,530,560,N/A,22,6
10,N/A,N/A,N/A,520,530,N/A,25,3
10,N/A,N/A,N/A,510,520,N/A,30,2
8,N/A,N/A,N/A,502,510,N/A,36,2
31,N/A,N/A,N/A,471,502,N/A,39,5
11,N/A,N/A,N/A,460,471,N/A,42,2
8,N/A,N/A,N/A,452,460,N/A,48,2
9,N/A,N/A,N/A,443,452,N/A,53,1
32,N/A,N/A,N/A,411,443,N/A,58,6
41,N/A,N/A,N/A,370,411,N/A,63,5
30,N/A,N/A,N/A,340,370,N/A,69,5
37,N/A,N/A,N/A,303,340,N/A,75,5
27,N/A,N/A,N/A,276,303,N/A,80,4
7,N/A,N/A,N/A,269,276,N/A,83,1
32,N/A,N/A,N/A,237,269,N/A,88,6
10,N/A,N/A,N/A,227,237,N/A,91,3
5,N/A,N/A,N/A,222,227,N/A,95,1
34,N/A,N/A,N/A,188,222,N/A,100,6
6,N/A,N/A,N/A,182,188,N/A,106,0
7,N/A,N/A,N/A,175,182,N/A,109,3
7,N/A,N/A,N/A,168,175,N/A,115,3
33,N/A,N/A,N/A,135,168,N/A,118,6
39,N/A,N/A,N/A,96,135,N/A,123,5
47,N/A,N/A,N/A,49,96,N/A,129,5
10,N/A,N/A,N/A,39,49,N/A,133,3
7,N/A,N/A,N/A,32,39,N/A,138,2
36,N/A,N/A,N/A,-4,32,N/A,141,5
9,N/A,N/A,N/A,531,540,N/A,6,1
34,N/A,N/A,N/A,497,531,N/A,11,6
7,N/A,N/A,N/A,490,497,N/A,14,3
8,N/A,N/A,N/A,482,490,N/A,19,2
10,N/A,N/A,N/A,472,482,N/A,25,2
35,N/A,N/A,N/A,437,472,N/A,28,5
38,N/A,N/A,N/A,399,437,N/A,34,5
11,N/A,N/A,N/A,388,399,N/A,38,3
7,N/A,N/A,N/A,381,388,N/A,43,2
34,N/A,N/A,N/A,347,381,N/A,46,5
9,N/A,N/A,N/A,338,347,N/A,49,2
10,N/A,N/A,N/A,328,338,N/A,55,2
7,N/A,N/A,N/A,321,328,N/A,60,1
7,N/A,N/A,N/A,314,321,N/A,66,1
38,N/A,N/A,N/A,276,314,N/A,71,6
9,N/A,N/A,N/A,267,276,N/A,74,3
8,N/A,N/A,N/A,259,267,N/A,80,3
9,N/A,N/A,N/A,250,259,N/A,85,2
45,N/A,N/A,N/A,205,250,N/A,89,6
9,N/A,N/A,N/A,196,205,N/A,95,0
8,N/A,N/A,N/A,188,196,N/A,98,3
25,N/A,N/A,N/A,163,188,N/A,101,6
6,N/A,N/A,N/A,157,163,N/A,107,0
11,N/A,N/A,N/A,146,157,N/A,110,3
11,N/A,N/A,N/A,135,146,N/A,116,3
10,N/A,N/A,N/A,125,135,N/A,122,3
11,N/A,N/A,N/A,114,125,N/A,128,3
9,N/A,N/A,N/A,105,114,N/A,134,3
11,N/A,N/A,N/A,94,105,N/A,139,2
30,N/A,N/A,N/A,64,94,N/A,142,5
10,N/A,N/A,N/A,540,550,N/A,3,2
28,N/A,N/A,N/A,512,540,N/A,7,6
5,N/A,N/A,N/A,507,512,N/A,13,0
41,N/A,N/A,N/A,466,507,N/A,18,5
10,N/A,N/A,N/A,456,466,N/A,21,2
25,N/A,N/A,N/A,431,456,N/A,25,6
28,N/A,N/A,N/A,403,431,N/A,29,4
10,N/A,N/A,N/A,393,403,N/A,34,3
9,N/A,N/A,N/A,384,393,N/A,39,2
47,N/A,N/A,N/A,337,384,N/A,43,6
35,N/A,N/A,N/A,302,337,N/A,48,5
11,N/A,N/A,N/A,291,302,N/A,52,3
10,N/A,N/A,N/A,281,291,N/A,58,3
10,N/A,N/A,N/A,271,281,N/A,64,3
10,N/A,N/A,N/A,261,271,N/A,70,3
10,N/A,N/A,N/A,251,261,N/A,75,2
30,N/A,N/A,N/A,221,251,N/A,78,5
10,N/A,N/A,N/A,211,221,N/A,82,3
9,N/A,N/A,N/A,202,211,N/A,88,3
11,N/A,N/A,N/A,191,202,N/A,93,2
11,N/A,N/A,N/A,180,191,N/A,99,2
8,N/A,N/A,N/A,172,180,N/A,104,1
28,N/A,N/A,N/A,144,172,N/A,107,4
8,N/A,N/A,N/A,136,144,N/A,110,1
44,N/A,N/A,N/A,92,136,N/A,114,5
19,N/A,N/A,N/A,73,92,N/A,119,4
11,N/A,N/A,N/A,62,73,N/A,123,2
42,N/A,N/A,N/A,20,62,N/A,127,6
11,N/A,N/A,N/A,9,20,N/A,130,3
28,N/A,N/A,N/A,-19,9,N/A,133,6
26,N/A,N/A,N/A,1606,1632,N/A,6,5
28,N/A,N/A,N/A,1578,1606,N/A,12,5
8,N/A,N/A,N/A,1570,1578,N/A,15,2
5,N/A,N/A,N/A,1565,1570,N/A,20,1
37,N/A,N/A,N/A,1528,1565,N/A,24,5
41,N/A,N/A,N/A,1487,1528,N/A,30,5
9,N/A,N/A,N/A,1478,1487,N/A,34,3
7,N/A,N/A,N/A,1471,1478,N/A,39,2
38,N/A,N/A,N/A,1433,1471,N/A,43,6
22,N/A,N/A,N/A,1411,1433,N/A,47,4
17,N/A,N/A,N/A,1394,1411,N/A,53,4
24,N/A,N/A,N/A,1370,1394,N/A,59,4
10,N/A,N/A,N/A,1360,1370,N/A,64,3
9,N/A,N/A,N/A,1351,1360,N/A,70,3
10,N/A,N/A,N/A,1341,1351,N/A,76,3
8,N/A,N/A,N/A,1333,1341,N/A,82,3
8,N/A,N/A,N/A,1325,1333,N/A,87,2
7,N/A,N/A,N/A,1318,1325,N/A,92,1
6,N/A,N/A,N/A,1312,1318,N/A,98,1
6,N/A,N/A,N/A,1306,1312,N/A,104,1
7,N/A,N/A,N/A,1299,1306,N/A,110,1
11,N/A,N/A,N/A,1288,1299,N/A,113,4
7,N/A,N/A,N/A,1281,1288,N/A,118,3
7,N/A,N/A,N/A,1274,1281,N/A,123,2
40,N/A,N/A,N/A,1234,1274,N/A,126,5
22,N/A,N/A,N/A,1212,1234,N/A,131,4
20,N/A,N/A,N/A,1192,1212,N/A,137,4
15,N/A,N/A,N/A,1177,1192,N/A,143,4
23,N/A,N/A,N/A,1154,1177,N/A,149,4
8,N/A,N/A,N/A,1146,1154,N/A,152,1
8,N/A,N/A,N/A,643,651,N/A,6,1
29,N/A,N/A,N/A,614,643,N/A,9,4
9,N/A,N/A,N/A,605,614,N/A,13,2
7,N/A,N/A,N/A,598,605,N/A,19,2
29,N/A,N/A,N/A,569,598,N/A,23,6
43,N/A,N/A,N/A,526,569,N/A,28,5
35,N/A,N/A,N/A,491,526,N/A,34,5
10,N/A,N/A,N/A,481,491,N/A,37,2
8,N/A,N/A,N/A,473,481,N/A,43,2
6,N/A,N/A,N/A,467,473,N/A,48,1
9,N/A,N/A,N/A,458,467,N/A,54,1
42,N/A,N/A,N/A,416,458,N/A,58,5
43,N/A,N/A,N/A,373,416,N/A,64,5
10,N/A,N/A,N/A,363,373,N/A,68,3
49,N/A,N/A,N/A,314,363,N/A,71,6
35,N/A,N/A,N/A,279,314,N/A,76,5
25,N/A,N/A,N/A,254,279,N/A,82,5
8,N/A,N/A,N/A,246,254,N/A,86,3
37,N/A,N/A,N/A,209,246,N/A,89,6
5,N/A,N/A,N/A,204,209,N/A,95,0
43,N/A,N/A,N/A,161,204,N/A,101,6
48,N/A,N/A,N/A,113,161,N/A,106,5
28,N/A,N/A,N/A,85,113,N/A,111,4
9,N/A,N/A,N/A,76,85,N/A,114,1
49,N/A,N/A,N/A,27,76,N/A,119,6
5,N/A,N/A,N/A,22,27,N/A,125,0
11,N/A,N/A,N/A,11,22,N/A,128,3
7,N/A,N/A,N/A,4,11,N/A,132,1
13,N/A,N/A,N/A,-9,4,N/A,135,4
11,N/A,N/A,N/A,1802,1813,N/A,5,2
36,N/A,N/A,N/A,1766,1802,N/A,9,6
7,N/A,N/A,N/A,1759,1766,N/A,15,0
10,N/A,N/A,N/A,1749,1759,N/A,19,4
7,N/A,N/A,N/A,1742,1749,N/A,24,3
8,N/A,N/A,N/A,1734,1742,N/A,28,1
29,N/A,N/A,N/A,1705,1734,N/A,33,6
8,N/A,N/A,N/A,1697,1705,N/A,39,0
16,N/A,N/A,N/A,1681,1697,N/A,43,4
9,N/A,N/A,N/A,1672,1681,N/A,46,1
6,N/A,N/A,N/A,1666,1672,N/A,52,1
8,N/A,N/A,N/A,1658,1666,N/A,58,1
32,N/A,N/A,N/A,1626,1658,N/A,62,5
38,N/A,N/A,N/A,1588,1626,N/A,68,5
11,N/A,N/A,N/A,1577,1588,N/A,72,3
45,N/A,N/A,N/A,1532,1577,N/A,75,6
7,N/A,N/A,N/A,1525,1532,N/A,78,3
33,N/A,N/A,N/A,1492,1525,N/A,81,6
26,N/A,N/A,N/A,1466,1492,N/A,86,5
22,N/A,N/A,N/A,1444,1466,N/A,91,4
19,N/A,N/A,N/A,1425,1444,N/A,97,4
11,N/A,N/A,N/A,1414,1425,N/A,102,3
9,N/A,N/A,N/A,1405,1414,N/A,106,1
14,N/A,N/A,N/A,1391,1405,N/A,109,4
27,N/A,N/A,N/A,1364,1391,N/A,115,4
11,N/A,N/A,N/A,1353,1364,N/A,120,3
5,N/A,N/A,N/A,1348,1353,N/A,124,1
29,N/A,N/A,N/A,1319,1348,N/A,127,4
11,N/A,N/A,N/A,1308,1319,N/A,131,2
41,N/A,N/A,N/A,1267,1308,N/A,135,6
12,N/A,N/A,N/A,648,660,N/A,5,4
17,N/A,N/A,N/A,631,648,N/A,11,4
29,N/A,N/A,N/A,602,631,N/A,17,4
18,N/A,N/A,N/A,584,602,N/A,23,4
9,N/A,N/A,N/A,575,584,N/A,27,2
37,N/A,N/A,N/A,538,575,N/A,30,5
9,N/A,N/A,N/A,529,538,N/A,34,3
10,N/A,N/A,N/A,519,529,N/A,40,3
28,N/A,N/A,N/A,491,519,N/A,43,6
7,N/A,N/A,N/A,484,491,N/A,49,0
45,N/A,N/A,N/A,439,484,N/A,54,5
29,N/A,N/A,N/A,410,439,N/A,60,5
16,N/A,N/A,N/A,394,410,N/A,65,4
11,N/A,N/A,N/A,383,394,N/A,70,3
10,N/A,N/A,N/A,373,383,N/A,75,2
11,N/A,N/A,N/A,362,373,N/A,81,2
5,N/A,N/A,N/A,357,362,N/A,86,1
29,N/A,N/A,N/A,328,357,N/A,90,5
14,N/A,N/A,N/A,314,328,N/A,95,4
12,N/A,N/A,N/A,302,314,N/A,101,4
8,N/A,N/A,N/A,294,302,N/A,105,2
10,N/A,N/A,N/A,284,294,N/A,111,2
27,N/A,N/A,N/A,257,284,N/A,114,5
44,N/A,N/A,N/A,213,257,N/A,120,5
10,N/A,N/A,N/A,203,213,N/A,123,2
8,N/A,N/A,N/A,195,203,N/A,128,1
47,N/A,N/A,N/A,148,195,N/A,133,6
9,N/A,N/A,N/A,139,148,N/A,139,0
7,N/A,N/A,N/A,132,139,N/A,142,3
30,N/A,N/A,N/A,102,132,N/A,145,6
26,N/A,N/A,N/A,746,772,N/A,4,4
22,N/A,N/A,N/A,724,746,N/A,10,4
10,N/A,N/A,N/A,714,724,N/A,14,2
31,N/A,N/A,N/A,683,714,N/A,18,6
23,N/A,N/A,N/A,660,683,N/A,22,4
9,N/A,N/A,N/A,651,660,N/A,26,2
47,N/A,N/A,N/A,604,651,N/A,30,6
9,N/A,N/A,N/A,595,604,N/A,36,0
9,N/A,N/A,N/A,586,595,N/A,39,3
7,N/A,N/A,N/A,579,586,N/A,45,3
8,N/A,N/A,N/A,571,579,N/A,49,1
6,N/A,N/A,N/A,565,571,N/A,55,1
29,N/A,N/A,N/A,536,565,N/A,60,6
25,N/A,N/A,N/A,511,536,N/A,64,4
25,N/A,N/A,N/A,486,511,N/A,70,4
9,N/A,N/A,N/A,477,486,N/A,74,2
28,N/A,N/A,N/A,449,477,N/A,77,5
8,N/A,N/A,N/A,441,449,N/A,80,2
43,N/A,N/A,N/A,398,441,N/A,83,5
15,N/A,N/A,N/A,383,398,N/A,88,4
20,N/A,N/A,N/A,363,383,N/A,94,4
9,N/A,N/A,N/A,354,363,N/A,98,2
47,N/A,N/A,N/A,307,354,N/A,101,5
42,N/A,N/A,N/A,265,307,N/A,107,5
11,N/A,N/A,N/A,254,265,N/A,112,4
8,N/A,N/A,N/A,246,254,N/A,116,2
8,N/A,N/A,N/A,238,246,N/A,121,1
40,N/A,N/A,N/A,198,238,N/A,125,5
8,N/A,N/A,N/A,190,198,N/A,128,2
35,N/A,N/A,N/A,155,190,N/A,131,5
40,N/A,N/A,N/A,595,635,N/A,5,6
11,N/A,N/A,N/A,584,595,N/A,9,4
9,N/A,N/A,N/A,575,584,N/A,12,1
31,N/A,N/A,N/A,544,575,N/A,17,6
9,N/A,N/A,N/A,535,544,N/A,23,0
11,N/A,N/A,N/A,524,535,N/A,26,3
8,N/A,N/A,N/A,516,524,N/A,30,1
6,N/A,N/A,N/A,510,516,N/A,36,1
25,N/A,N/A,N/A,485,510,N/A,41,6
23,N/A,N/A,N/A,462,485,N/A,45,4
7,N/A,N/A,N/A,455,462,N/A,49,2
27,N/A,N/A,N/A,428,455,N/A,53,6
5,N/A,N/A,N/A,423,428,N/A,59,0
7,N/A,N/A,N/A,416,423,N/A,62,3
9,N/A,N/A,N/A,407,416,N/A,66,1
5,N/A,N/A,N/A,402,407,N/A,72,1
7,N/A,N/A,N/A,395,402,N/A,78,1
32,N/A,N/A,N/A,363,395,N/A,83,6
46,N/A,N/A,N/A,317,363,N/A,88,5
15,N/A,N/A,N/A,302,317,N/A,93,4
11,N/A,N/A,N/A,291,302,N/A,97,2
5,N/A,N/A,N/A,286,291,N/A,102,1
47,N/A,N/A,N/A,239,286,N/A,107,6
6,N/A,N/A,N/A,233,239,N/A,113,0
7,N/A,N/A,N/A,226,233,N/A,116,3
7,N/A,N/A,N/A,219,226,N/A,121,2
40,N/A,N/A,N/A,179,219,N/A,125,6
17,N/A,N/A,N/A,162,179,N/A,129,4
11,N/A,N/A,N/A,151,162,N/A,134,3
8,N/A,N/A,N/A,143,151,N/A,138,1
39,N/A,N/A,N/A,273,312,N/A,5,6
29,N/A,N/A,N/A,244,273,N/A,10,5
9,N/A,N/A,N/A,235,244,N/A,14,3
5,N/A,N/A,N/A,230,235,N/A,18,1
27,N/A,N/A,N/A,203,230,N/A,21,4
10,N/A,N/A,N/A,193,203,N/A,25,2
6,N/A,N/A,N/A,187,193,N/A,30,1
16,N/A,N/A,N/A,171,187,N/A,33,4
27,N/A,N/A,N/A,144,171,N/A,39,4
10,N/A,N/A,N/A,134,144,N/A,43,2
8,N/A,N/A,N/A,126,134,N/A,49,2
11,N/A,N/A,N/A,115,126,N/A,55,2
29,N/A,N/A,N/A,86,115,N/A,58,5
29,N/A,N/A,N/A,57,86,N/A,63,4
8,N/A,N/A,N/A,49,57,N/A,66,1
25,N/A,N/A,N/A,24,49,N/A,69,4
7,N/A,N/A,N/A,17,24,N/A,73,2
9,N/A,N/A,N/A,8,17,N/A,79,2
8,N/A,N/A,N/A,0,8,N/A,85,2
10,N/A,N/A,N/A,1535,1545,N/A,6,3
10,N/A,N/A,N/A,1525,1535,N/A,12,3
10,N/A,N/A,N/A,1515,1525,N/A,18,3
9,N/A,N/A,N/A,1506,1515,N/A,24,3
11,N/A,N/A,N/A,1495,1506,N/A,30,3
6,N/A,N/A,N/A,1489,1495,N/A,34,1
7,N/A,N/A,N/A,1482,1489,N/A,40,1
26,N/A,N/A,N/A,1456,1482,N/A,45,6
14,N/A,N/A,N/A,1442,1456,N/A,49,4
9,N/A,N/A,N/A,1433,1442,N/A,53,2
29,N/A,N/A,N/A,1404,1433,N/A,56,5
7,N/A,N/A,N/A,1397,1404,N/A,60,3
32,N/A,N/A,N/A,1365,1397,N/A,63,6
13,N/A,N/A,N/A,1352,1365,N/A,67,4
8,N/A,N/A,N/A,1344,1352,N/A,72,3
7,N/A,N/A,N/A,1337,1344,N/A,76,1
44,N/A,N/A,N/A,1293,1337,N/A,81,6
9,N/A,N/A,N/A,1284,1293,N/A,87,0
21,N/A,N/A,N/A,1263,1284,N/A,91,4
11,N/A,N/A,N/A,1252,1263,N/A,95,2
40,N/A,N/A,N/A,1212,1252,N/A,99,6
7,N/A,N/A,N/A,1205,1212,N/A,105,0
9,N/A,N/A,N/A,1196,1205,N/A,108,3
5,N/A,N/A,N/A,1191,1196,N/A,112,1
44,N/A,N/A,N/A,1147,1191,N/A,116,5
22,N/A,N/A,N/A,1125,1147,N/A,121,4
5,N/A,N/A,N/A,1120,1125,N/A,124,1
8,N/A,N/A,N/A,1112,1120,N/A,130,1
47,N/A,N/A,N/A,1065,1112,N/A,135,6
5,N/A,N/A,N/A,1060,1065,N/A,141,0
48,N/A,N/A,N/A,1570,1618,N/A,6,5
8,N/A,N/A,N/A,1562,1570,N/A,9,2
25,N/A,N/A,N/A,1537,1562,N/A,13,6
11,N/A,N/A,N/A,1526,1537,N/A,16,3
25,N/A,N/A,N/A,1501,1526,N/A,19,6
25,N/A,N/A,N/A,1476,1501,N/A,24,5
9,N/A,N/A,N/A,1467,1476,N/A,28,3
6,N/A,N/A,N/A,1461,1467,N/A,32,1
29,N/A,N/A,N/A,1432,1461,N/A,35,4
23,N/A,N/A,N/A,1409,1432,N/A,41,4
25,N/A,N/A,N/A,1384,1409,N/A,47,4
10,N/A,N/A,N/A,1374,1384,N/A,52,3
10,N/A,N/A,N/A,1364,1374,N/A,57,2
7,N/A,N/A,N/A,1357,1364,N/A,62,1
7,N/A,N/A,N/A,1350,1357,N/A,68,1
6,N/A,N/A,N/A,1344,1350,N/A,74,1
6,N/A,N/A,N/A,1338,1344,N/A,80,1
26,N/A,N/A,N/A,1312,1338,N/A,83,4
24,N/A,N/A,N/A,1288,1312,N/A,89,4
8,N/A,N/A,N/A,1280,1288,N/A,92,1
29,N/A,N/A,N/A,1251,1280,N/A,96,5
7,N/A,N/A,N/A,1244,1251,N/A,100,3
11,N/A,N/A,N/A,1233,1244,N/A,106,3
