amount,category,date,name,newBalance,previousBalance,reference,timeDiff,dayOfWeek
11,N/A,N/A,N/A,1244,1255,N/A,98,2
36,N/A,N/A,N/A,1208,1244,N/A,101,5
12,N/A,N/A,N/A,1196,1208,N/A,104,2
37,N/A,N/A,N/A,1159,1196,N/A,107,5
14,N/A,N/A,N/A,1145,1159,N/A,110,2
43,N/A,N/A,N/A,1102,1145,N/A,114,6
7,N/A,N/A,N/A,1095,1102,N/A,120,0
14,N/A,N/A,N/A,1081,1095,N/A,123,3
23,N/A,N/A,N/A,1058,1081,N/A,129,3
9,N/A,N/A,N/A,1049,1058,N/A,133,1
33,N/A,N/A,N/A,1798,1831,N/A,3,5
32,N/A,N/A,N/A,1766,1798,N/A,8,4
14,N/A,N/A,N/A,1752,1766,N/A,13,3
16,N/A,N/A,N/A,1736,1752,N/A,18,2
11,N/A,N/A,N/A,1725,1736,N/A,23,1
42,N/A,N/A,N/A,1683,1725,N/A,28,6
35,N/A,N/A,N/A,1648,1683,N/A,33,5
32,N/A,N/A,N/A,1616,1648,N/A,39,5
14,N/A,N/A,N/A,1602,1616,N/A,43,3
7,N/A,N/A,N/A,1595,1602,N/A,47,1
31,N/A,N/A,N/A,1564,1595,N/A,50,4
30,N/A,N/A,N/A,1534,1564,N/A,56,4
22,N/A,N/A,N/A,1512,1534,N/A,61,3
13,N/A,N/A,N/A,1499,1512,N/A,65,1
39,N/A,N/A,N/A,1460,1499,N/A,69,5
15,N/A,N/A,N/A,1445,1460,N/A,72,2
8,N/A,N/A,N/A,1437,1445,N/A,77,1
41,N/A,N/A,N/A,1396,1437,N/A,82,6
37,N/A,N/A,N/A,1359,1396,N/A,87,5
11,N/A,N/A,N/A,1348,1359,N/A,90,2
33,N/A,N/A,N/A,1315,1348,N/A,93,5
14,N/A,N/A,N/A,1301,1315,N/A,97,3
12,N/A,N/A,N/A,1289,1301,N/A,102,2
12,N/A,N/A,N/A,1277,1289,N/A,107,1
27,N/A,N/A,N/A,1250,1277,N/A,110,4
10,N/A,N/A,N/A,1240,1250,N/A,113,1
35,N/A,N/A,N/A,1205,1240,N/A,117,5
15,N/A,N/A,N/A,1190,1205,N/A,120,2
13,N/A,N/A,N/A,1177,1190,N/A,126,2
15,N/A,N/A,N/A,1162,1177,N/A,132,2
23,N/A,N/A,N/A,408,431,N/A,6,3
43,N/A,N/A,N/A,365,408,N/A,9,6
37,N/A,N/A,N/A,328,365,N/A,14,5
16,N/A,N/A,N/A,312,328,N/A,18,3
9,N/A,N/A,N/A,303,312,N/A,22,1
23,N/A,N/A,N/A,280,303,N/A,25,4
13,N/A,N/A,N/A,267,280,N/A,29,2
16,N/A,N/A,N/A,251,267,N/A,35,2
42,N/A,N/A,N/A,209,251,N/A,39,6
30,N/A,N/A,N/A,179,209,N/A,43,4
16,N/A,N/A,N/A,163,179,N/A,47,2
11,N/A,N/A,N/A,152,163,N/A,53,2
13,N/A,N/A,N/A,139,152,N/A,58,1
33,N/A,N/A,N/A,106,139,N/A,62,5
17,N/A,N/A,N/A,89,106,N/A,65,2
15,N/A,N/A,N/A,74,89,N/A,71,2
32,N/A,N/A,N/A,42,74,N/A,74,5
15,N/A,N/A,N/A,27,42,N/A,78,3
41,N/A,N/A,N/A,-14,27,N/A,81,6
7,N/A,N/A,N/A,1233,1240,N/A,3,1
32,N/A,N/A,N/A,1201,1233,N/A,6,4
31,N/A,N/A,N/A,1170,1201,N/A,12,4
22,N/A,N/A,N/A,1148,1170,N/A,17,3
16,N/A,N/A,N/A,1132,1148,N/A,23,3
8,N/A,N/A,N/A,1124,1132,N/A,27,1
22,N/A,N/A,N/A,1102,1124,N/A,30,4
22,N/A,N/A,N/A,1080,1102,N/A,36,4
17,N/A,N/A,N/A,1063,1080,N/A,40,2
11,N/A,N/A,N/A,1052,1063,N/A,45,1
36,N/A,N/A,N/A,1016,1052,N/A,49,5
31,N/A,N/A,N/A,985,1016,N/A,54,4
14,N/A,N/A,N/A,971,985,N/A,57,1
27,N/A,N/A,N/A,944,971,N/A,60,4
21,N/A,N/A,N/A,923,944,N/A,65,3
41,N/A,N/A,N/A,882,923,N/A,68,6
26,N/A,N/A,N/A,856,882,N/A,72,4
15,N/A,N/A,N/A,841,856,N/A,77,3
41,N/A,N/A,N/A,800,841,N/A,80,6
37,N/A,N/A,N/A,763,800,N/A,85,5
23,N/A,N/A,N/A,740,763,N/A,89,3
9,N/A,N/A,N/A,731,740,N/A,93,1
22,N/A,N/A,N/A,709,731,N/A,96,4
17,N/A,N/A,N/A,692,709,N/A,100,2
15,N/A,N/A,N/A,677,692,N/A,106,2
11,N/A,N/A,N/A,666,677,N/A,111,1
30,N/A,N/A,N/A,636,666,N/A,114,4
15,N/A,N/A,N/A,621,636,N/A,119,3
12,N/A,N/A,N/A,609,621,N/A,124,2
41,N/A,N/A,N/A,568,609,N/A,128,6
38,N/A,N/A,N/A,1855,1893,N/A,3,5
12,N/A,N/A,N/A,1843,1855,N/A,6,2
34,N/A,N/A,N/A,1809,1843,N/A,9,5
18,N/A,N/A,N/A,1791,1809,N/A,13,3
13,N/A,N/A,N/A,1778,1791,N/A,17,1
43,N/A,N/A,N/A,1735,1778,N/A,22,6
14,N/A,N/A,N/A,1721,1735,N/A,25,3
19,N/A,N/A,N/A,1702,1721,N/A,31,3
42,N/A,N/A,N/A,1660,1702,N/A,34,6
17,N/A,N/A,N/A,1643,1660,N/A,37,3
14,N/A,N/A,N/A,1629,1643,N/A,41,1
41,N/A,N/A,N/A,1588,1629,N/A,46,6
25,N/A,N/A,N/A,1563,1588,N/A,50,4
22,N/A,N/A,N/A,1541,1563,N/A,55,3
20,N/A,N/A,N/A,1521,1541,N/A,61,3
16,N/A,N/A,N/A,1505,1521,N/A,66,2
42,N/A,N/A,N/A,1463,1505,N/A,70,6
7,N/A,N/A,N/A,1456,1463,N/A,76,0
23,N/A,N/A,N/A,1433,1456,N/A,80,4
8,N/A,N/A,N/A,1425,1433,N/A,83,1
30,N/A,N/A,N/A,1395,1425,N/A,86,4
9,N/A,N/A,N/A,1386,1395,N/A,89,1
9,N/A,N/A,N/A,1377,1386,N/A,95,1
38,N/A,N/A,N/A,1339,1377,N/A,99,5
25,N/A,N/A,N/A,1314,1339,N/A,104,4
20,N/A,N/A,N/A,1294,1314,N/A,109,3
21,N/A,N/A,N/A,1273,1294,N/A,115,3
11,N/A,N/A,N/A,1262,1273,N/A,119,1
42,N/A,N/A,N/A,1220,1262,N/A,124,6
9,N/A,N/A,N/A,1211,1220,N/A,130,0
9,N/A,N/A,N/A,1682,1691,N/A,4,1
11,N/A,N/A,N/A,1671,1682,N/A,10,1
35,N/A,N/A,N/A,1636,1671,N/A,14,5
38,N/A,N/A,N/A,1598,1636,N/A,20,5
29,N/A,N/A,N/A,1569,1598,N/A,25,4
17,N/A,N/A,N/A,1552,1569,N/A,29,2
38,N/A,N/A,N/A,1514,1552,N/A,32,5
31,N/A,N/A,N/A,1483,1514,N/A,37,4
21,N/A,N/A,N/A,1462,1483,N/A,42,3
11,N/A,N/A,N/A,1451,1462,N/A,47,2
41,N/A,N/A,N/A,1410,1451,N/A,51,6
26,N/A,N/A,N/A,1384,1410,N/A,55,4
11,N/A,N/A,N/A,1373,1384,N/A,59,2
13,N/A,N/A,N/A,1360,1373,N/A,64,1
37,N/A,N/A,N/A,1323,1360,N/A,68,5
17,N/A,N/A,N/A,1306,1323,N/A,71,2
17,N/A,N/A,N/A,1289,1306,N/A,77,2
8,N/A,N/A,N/A,1281,1289,N/A,82,1
39,N/A,N/A,N/A,1242,1281,N/A,86,5
11,N/A,N/A,N/A,1231,1242,N/A,89,2
14,N/A,N/A,N/A,1217,1231,N/A,94,1
14,N/A,N/A,N/A,1203,1217,N/A,100,1
32,N/A,N/A,N/A,1171,1203,N/A,103,4
24,N/A,N/A,N/A,1147,1171,N/A,109,4
7,N/A,N/A,N/A,1140,1147,N/A,112,1
42,N/A,N/A,N/A,1098,1140,N/A,117,6
29,N/A,N/A,N/A,1069,1098,N/A,121,4
16,N/A,N/A,N/A,1053,1069,N/A,126,3
43,N/A,N/A,N/A,1010,1053,N/A,129,6
35,N/A,N/A,N/A,975,1010,N/A,134,5
13,N/A,N/A,N/A,1650,1663,N/A,6,2
44,N/A,N/A,N/A,1606,1650,N/A,10,6
35,N/A,N/A,N/A,1571,1606,N/A,15,5
23,N/A,N/A,N/A,1548,1571,N/A,20,4
10,N/A,N/A,N/A,1538,1548,N/A,24,2
37,N/A,N/A,N/A,1501,1538,N/A,27,5
14,N/A,N/A,N/A,1487,1501,N/A,31,3
11,N/A,N/A,N/A,1476,1487,N/A,35,1
28,N/A,N/A,N/A,1448,1476,N/A,38,4
14,N/A,N/A,N/A,1434,1448,N/A,41,1
44,N/A,N/A,N/A,1390,1434,N/A,46,6
16,N/A,N/A,N/A,1374,1390,N/A,49,3
8,N/A,N/A,N/A,1366,1374,N/A,53,1
36,N/A,N/A,N/A,1330,1366,N/A,57,5
37,N/A,N/A,N/A,1293,1330,N/A,63,5
27,N/A,N/A,N/A,1266,1293,N/A,68,4
11,N/A,N/A,N/A,1255,1266,N/A,72,2
13,N/A,N/A,N/A,1242,1255,N/A,78,2
15,N/A,N/A,N/A,1227,1242,N/A,84,2
33,N/A,N/A,N/A,1194,1227,N/A,87,5
10,N/A,N/A,N/A,1184,1194,N/A,90,2
33,N/A,N/A,N/A,1151,1184,N/A,93,5
14,N/A,N/A,N/A,1137,1151,N/A,96,2
12,N/A,N/A,N/A,1125,1137,N/A,102,2
9,N/A,N/A,N/A,1116,1125,N/A,107,1
30,N/A,N/A,N/A,1086,1116,N/A,110,4
12,N/A,N/A,N/A,1074,1086,N/A,113,1
32,N/A,N/A,N/A,1042,1074,N/A,116,4
28,N/A,N/A,N/A,1014,1042,N/A,122,4
9,N/A,N/A,N/A,1005,1014,N/A,125,1
12,N/A,N/A,N/A,1756,1768,N/A,5,1
42,N/A,N/A,N/A,1714,1756,N/A,10,6
35,N/A,N/A,N/A,1679,1714,N/A,15,5
21,N/A,N/A,N/A,1658,1679,N/A,19,3
21,N/A,N/A,N/A,1637,1658,N/A,25,3
44,N/A,N/A,N/A,1593,1637,N/A,28,6
39,N/A,N/A,N/A,1554,1593,N/A,33,5
18,N/A,N/A,N/A,1536,1554,N/A,37,3
13,N/A,N/A,N/A,1523,1536,N/A,41,1
10,N/A,N/A,N/A,1513,1523,N/A,47,1
37,N/A,N/A,N/A,1476,1513,N/A,51,5
24,N/A,N/A,N/A,1452,1476,N/A,56,4
10,N/A,N/A,N/A,1442,1452,N/A,59,1
39,N/A,N/A,N/A,1403,1442,N/A,63,5
12,N/A,N/A,N/A,1391,1403,N/A,66,2
9,N/A,N/A,N/A,1382,1391,N/A,71,1
43,N/A,N/A,N/A,1339,1382,N/A,76,6
8,N/A,N/A,N/A,1331,1339,N/A,82,0
36,N/A,N/A,N/A,1295,1331,N/A,87,5
35,N/A,N/A,N/A,1260,1295,N/A,93,5
28,N/A,N/A,N/A,1232,1260,N/A,98,4
14,N/A,N/A,N/A,1218,1232,N/A,103,3
17,N/A,N/A,N/A,1201,1218,N/A,109,3
12,N/A,N/A,N/A,1189,1201,N/A,113,1
28,N/A,N/A,N/A,1161,1189,N/A,116,4
19,N/A,N/A,N/A,1142,1161,N/A,121,3
22,N/A,N/A,N/A,1120,1142,N/A,127,3
42,N/A,N/A,N/A,1078,1120,N/A,130,6
34,N/A,N/A,N/A,1044,1078,N/A,135,5
26,N/A,N/A,N/A,1018,1044,N/A,140,4
20,N/A,N/A,N/A,397,417,N/A,4,3
44,N/A,N/A,N/A,353,397,N/A,7,6
25,N/A,N/A,N/A,328,353,N/A,11,4
23,N/A,N/A,N/A,305,328,N/A,17,4
10,N/A,N/A,N/A,295,305,N/A,21,2
14,N/A,N/A,N/A,281,295,N/A,26,1
10,N/A,N/A,N/A,271,281,N/A,32,1
24,N/A,N/A,N/A,247,271,N/A,35,4
13,N/A,N/A,N/A,234,247,N/A,38,1
31,N/A,N/A,N/A,203,234,N/A,41,4
22,N/A,N/A,N/A,181,203,N/A,47,4
16,N/A,N/A,N/A,165,181,N/A,51,2
42,N/A,N/A,N/A,123,165,N/A,55,6
5,N/A,N/A,N/A,118,123,N/A,61,0
16,N/A,N/A,N/A,102,118,N/A,64,3
16,N/A,N/A,N/A,86,102,N/A,70,3
18,N/A,N/A,N/A,68,86,N/A,76,3
10,N/A,N/A,N/A,58,68,N/A,81,2
33,N/A,N/A,N/A,25,58,N/A,84,5
38,N/A,N/A,N/A,-13,25,N/A,90,5
36,N/A,N/A,N/A,703,739,N/A,4,5
29,N/A,N/A,N/A,674,703,N/A,9,4
17,N/A,N/A,N/A,657,674,N/A,14,3
42,N/A,N/A,N/A,615,657,N/A,17,6
20,N/A,N/A,N/A,595,615,N/A,20,3
18,N/A,N/A,N/A,577,595,N/A,26,3
14,N/A,N/A,N/A,563,577,N/A,31,2
41,N/A,N/A,N/A,522,563,N/A,35,6
30,N/A,N/A,N/A,492,522,N/A,39,4
12,N/A,N/A,N/A,480,492,N/A,42,1
26,N/A,N/A,N/A,454,480,N/A,45,4
10,N/A,N/A,N/A,444,454,N/A,48,1
43,N/A,N/A,N/A,401,444,N/A,53,6
7,N/A,N/A,N/A,394,401,N/A,59,0
14,N/A,N/A,N/A,380,394,N/A,62,3
43,N/A,N/A,N/A,337,380,N/A,65,6
30,N/A,N/A,N/A,307,337,N/A,69,4
17,N/A,N/A,N/A,290,307,N/A,73,2
36,N/A,N/A,N/A,254,290,N/A,76,5
37,N/A,N/A,N/A,217,254,N/A,82,5
31,N/A,N/A,N/A,186,217,N/A,87,4
13,N/A,N/A,N/A,173,186,N/A,91,2
36,N/A,N/A,N/A,137,173,N/A,94,5
30,N/A,N/A,N/A,107,137,N/A,99,4
19,N/A,N/A,N/A,88,107,N/A,104,3
14,N/A,N/A,N/A,74,88,N/A,109,2
41,N/A,N/A,N/A,33,74,N/A,113,6
32,N/A,N/A,N/A,1,33,N/A,118,5
37,N/A,N/A,N/A,-36,1,N/A,124,5
14,N/A,N/A,N/A,1661,1675,N/A,5,2
42,N/A,N/A,N/A,1619,1661,N/A,9,6
26,N/A,N/A,N/A,1593,1619,N/A,13,4
14,N/A,N/A,N/A,1579,1593,N/A,18,3
22,N/A,N/A,N/A,1557,1579,N/A,24,3
43,N/A,N/A,N/A,1514,1557,N/A,27,6
5,N/A,N/A,N/A,1509,1514,N/A,33,0
30,N/A,N/A,N/A,1479,1509,N/A,37,4
32,N/A,N/A,N/A,1447,1479,N/A,43,4
10,N/A,N/A,N/A,1437,1447,N/A,47,2
37,N/A,N/A,N/A,1400,1437,N/A,50,5
10,N/A,N/A,N/A,1390,1400,N/A,53,2
12,N/A,N/A,N/A,1378,1390,N/A,58,1
23,N/A,N/A,N/A,1355,1378,N/A,61,4
16,N/A,N/A,N/A,1339,1355,N/A,66,3
41,N/A,N/A,N/A,1298,1339,N/A,69,6
9,N/A,N/A,N/A,1289,1298,N/A,75,0
32,N/A,N/A,N/A,1257,1289,N/A,79,4
10,N/A,N/A,N/A,1247,1257,N/A,82,1
8,N/A,N/A,N/A,1239,1247,N/A,88,1
37,N/A,N/A,N/A,1202,1239,N/A,92,5
12,N/A,N/A,N/A,1190,1202,N/A,95,2
35,N/A,N/A,N/A,1155,1190,N/A,98,5
22,N/A,N/A,N/A,1133,1155,N/A,103,4
18,N/A,N/A,N/A,1115,1133,N/A,108,3
22,N/A,N/A,N/A,1093,1115,N/A,114,3
43,N/A,N/A,N/A,1050,1093,N/A,117,6
32,N/A,N/A,N/A,1018,1050,N/A,122,5
16,N/A,N/A,N/A,1002,1018,N/A,126,3
10,N/A,N/A,N/A,992,1002,N/A,131,2
9,N/A,N/A,N/A,1647,1656,N/A,5,1
7,N/A,N/A,N/A,1640,1647,N/A,11,1
12,N/A,N/A,N/A,1628,1640,N/A,17,1
8,N/A,N/A,N/A,1620,1628,N/A,23,1
35,N/A,N/A,N/A,1585,1620,N/A,27,5
16,N/A,N/A,N/A,1569,1585,N/A,30,2
44,N/A,N/A,N/A,1525,1569,N/A,34,6
15,N/A,N/A,N/A,1510,1525,N/A,37,3
13,N/A,N/A,N/A,1497,1510,N/A,41,1
32,N/A,N/A,N/A,1465,1497,N/A,44,4
8,N/A,N/A,N/A,1457,1465,N/A,47,1
43,N/A,N/A,N/A,1414,1457,N/A,52,6
23,N/A,N/A,N/A,1391,1414,N/A,55,3
7,N/A,N/A,N/A,1384,1391,N/A,59,1
42,N/A,N/A,N/A,1342,1384,N/A,64,6
37,N/A,N/A,N/A,1305,1342,N/A,69,5
22,N/A,N/A,N/A,1283,1305,N/A,74,4
23,N/A,N/A,N/A,1260,1283,N/A,79,3
42,N/A,N/A,N/A,1218,1260,N/A,82,6
5,N/A,N/A,N/A,1213,1218,N/A,88,0
41,N/A,N/A,N/A,1172,1213,N/A,94,6
28,N/A,N/A,N/A,1144,1172,N/A,98,4
30,N/A,N/A,N/A,1114,1144,N/A,104,4
17,N/A,N/A,N/A,1097,1114,N/A,108,2
10,N/A,N/A,N/A,1087,1097,N/A,113,1
9,N/A,N/A,N/A,1078,1087,N/A,119,1
43,N/A,N/A,N/A,1035,1078,N/A,124,6
32,N/A,N/A,N/A,1003,1035,N/A,128,4
16,N/A,N/A,N/A,987,1003,N/A,133,3
9,N/A,N/A,N/A,978,987,N/A,137,1
16,N/A,N/A,N/A,570,586,N/A,5,2
39,N/A,N/A,N/A,531,570,N/A,8,5
27,N/A,N/A,N/A,504,531,N/A,13,4
10,N/A,N/A,N/A,494,504,N/A,16,1
23,N/A,N/A,N/A,471,494,N/A,19,4
8,N/A,N/A,N/A,463,471,N/A,22,1
39,N/A,N/A,N/A,424,463,N/A,26,5
29,N/A,N/A,N/A,395,424,N/A,31,4
10,N/A,N/A,N/A,385,395,N/A,35,2
8,N/A,N/A,N/A,377,385,N/A,40,1
31,N/A,N/A,N/A,346,377,N/A,43,4
11,N/A,N/A,N/A,335,346,N/A,46,1
9,N/A,N/A,N/A,326,335,N/A,52,1
27,N/A,N/A,N/A,299,326,N/A,55,4
27,N/A,N/A,N/A,272,299,N/A,61,4
26,N/A,N/A,N/A,246,272,N/A,67,4
14,N/A,N/A,N/A,232,246,N/A,72,3
14,N/A,N/A,N/A,218,232,N/A,78,3
12,N/A,N/A,N/A,206,218,N/A,83,2
10,N/A,N/A,N/A,196,206,N/A,89,2
12,N/A,N/A,N/A,184,196,N/A,94,1
13,N/A,N/A,N/A,171,184,N/A,100,1
11,N/A,N/A,N/A,160,171,N/A,106,1
32,N/A,N/A,N/A,128,160,N/A,109,4
22,N/A,N/A,N/A,106,128,N/A,114,3
41,N/A,N/A,N/A,65,106,N/A,117,6
36,N/A,N/A,N/A,29,65,N/A,122,5
21,N/A,N/A,N/A,8,29,N/A,126,3
12,N/A,N/A,N/A,-4,8,N/A,131,2
26,N/A,N/A,N/A,418,444,N/A,6,4
27,N/A,N/A,N/A,391,418,N/A,12,4
16,N/A,N/A,N/A,375,391,N/A,17,3
16,N/A,N/A,N/A,359,375,N/A,23,3
17,N/A,N/A,N/A,342,359,N/A,28,2
38,N/A,N/A,N/A,304,342,N/A,31,5
22,N/A,N/A,N/A,282,304,N/A,36,4
12,N/A,N/A,N/A,270,282,N/A,40,2
11,N/A,N/A,N/A,259,270,N/A,46,2
39,N/A,N/A,N/A,220,259,N/A,49,5
12,N/A,N/A,N/A,208,220,N/A,52,2
32,N/A,N/A,N/A,176,208,N/A,55,5
23,N/A,N/A,N/A,153,176,N/A,59,3
44,N/A,N/A,N/A,109,153,N/A,62,6
34,N/A,N/A,N/A,75,109,N/A,67,5
15,N/A,N/A,N/A,60,75,N/A,70,2
15,N/A,N/A,N/A,45,60,N/A,76,2
8,N/A,N/A,N/A,37,45,N/A,81,1
7,N/A,N/A,N/A,30,37,N/A,87,1
37,N/A,N/A,N/A,-7,30,N/A,91,5
31,N/A,N/A,N/A,1408,1439,N/A,6,4
11,N/A,N/A,N/A,1397,1408,N/A,10,2
44,N/A,N/A,N/A,1353,1397,N/A,14,6
5,N/A,N/A,N/A,1348,1353,N/A,20,0
31,N/A,N/A,N/A,1317,1348,N/A,24,4
17,N/A,N/A,N/A,1300,1317,N/A,28,2
14,N/A,N/A,N/A,1286,1300,N/A,34,2
41,N/A,N/A,N/A,1245,1286,N/A,38,6
39,N/A,N/A,N/A,1206,1245,N/A,43,5
23,N/A,N/A,N/A,1183,1206,N/A,47,3
11,N/A,N/A,N/A,1172,1183,N/A,51,1
7,N/A,N/A,N/A,1165,1172,N/A,57,1
27,N/A,N/A,N/A,1138,1165,N/A,60,4
13,N/A,N/A,N/A,1125,1138,N/A,63,1
9,N/A,N/A,N/A,1116,1125,N/A,69,1
11,N/A,N/A,N/A,1105,1116,N/A,75,1
33,N/A,N/A,N/A,1072,1105,N/A,79,5
32,N/A,N/A,N/A,1040,1072,N/A,84,4
11,N/A,N/A,N/A,1029,1040,N/A,88,2
13,N/A,N/A,N/A,1016,1029,N/A,94,2
14,N/A,N/A,N/A,1002,1016,N/A,99,1
8,N/A,N/A,N/A,994,1002,N/A,105,1
28,N/A,N/A,N/A,966,994,N/A,108,4
14,N/A,N/A,N/A,952,966,N/A,111,1
7,N/A,N/A,N/A,945,952,N/A,117,1
10,N/A,N/A,N/A,935,945,N/A,123,1
32,N/A,N/A,N/A,903,935,N/A,126,4
17,N/A,N/A,N/A,886,903,N/A,130,2
43,N/A,N/A,N/A,843,886,N/A,134,6
9,N/A,N/A,N/A,834,843,N/A,140,0
15,N/A,N/A,N/A,834,849,N/A,4,3
10,N/A,N/A,N/A,824,834,N/A,9,2
10,N/A,N/A,N/A,814,824,N/A,15,2
38,N/A,N/A,N/A,776,814,N/A,18,5
35,N/A,N/A,N/A,741,776,N/A,24,5
11,N/A,N/A,N/A,730,741,N/A,27,2
42,N/A,N/A,N/A,688,730,N/A,31,6
35,N/A,N/A,N/A,653,688,N/A,36,5
24,N/A,N/A,N/A,629,653,N/A,41,4
17,N/A,N/A,N/A,612,629,N/A,46,3
41,N/A,N/A,N/A,571,612,N/A,49,6
35,N/A,N/A,N/A,536,571,N/A,54,5
16,N/A,N/A,N/A,520,536,N/A,58,3
44,N/A,N/A,N/A,476,520,N/A,61,6
6,N/A,N/A,N/A,470,476,N/A,67,0
30,N/A,N/A,N/A,440,470,N/A,71,4
32,N/A,N/A,N/A,408,440,N/A,77,4
18,N/A,N/A,N/A,390,408,N/A,82,3
41,N/A,N/A,N/A,349,390,N/A,85,6
18,N/A,N/A,N/A,331,349,N/A,88,3
42,N/A,N/A,N/A,289,331,N/A,91,6
19,N/A,N/A,N/A,270,289,N/A,94,3
13,N/A,N/A,N/A,257,270,N/A,98,1
41,N/A,N/A,N/A,216,257,N/A,103,6
17,N/A,N/A,N/A,199,216,N/A,106,3
10,N/A,N/A,N/A,189,199,N/A,110,1
44,N/A,N/A,N/A,145,189,N/A,115,6
19,N/A,N/A,N/A,126,145,N/A,118,3
15,N/A,N/A,N/A,111,126,N/A,124,3
14,N/A,N/A,N/A,97,111,N/A,128,1
10,N/A,N/A,N/A,555,565,N/A,6,1
36,N/A,N/A,N/A,519,555,N/A,10,5
31,N/A,N/A,N/A,488,519,N/A,15,4
22,N/A,N/A,N/A,466,488,N/A,21,4
26,N/A,N/A,N/A,440,466,N/A,27,4
23,N/A,N/A,N/A,417,440,N/A,33,4
16,N/A,N/A,N/A,401,417,N/A,38,3
20,N/A,N/A,N/A,381,401,N/A,44,3
20,N/A,N/A,N/A,361,381,N/A,50,3
18,N/A,N/A,N/A,343,361,N/A,56,3
13,N/A,N/A,N/A,330,343,N/A,60,1
25,N/A,N/A,N/A,305,330,N/A,63,4
15,N/A,N/A,N/A,290,305,N/A,68,3
43,N/A,N/A,N/A,247,290,N/A,71,6
8,N/A,N/A,N/A,239,247,N/A,77,0
31,N/A,N/A,N/A,208,239,N/A,81,4
29,N/A,N/A,N/A,179,208,N/A,87,4
14,N/A,N/A,N/A,165,179,N/A,92,3
13,N/A,N/A,N/A,152,165,N/A,96,1
9,N/A,N/A,N/A,143,152,N/A,102,1
25,N/A,N/A,N/A,118,143,N/A,105,4
26,N/A,N/A,N/A,92,118,N/A,111,4
30,N/A,N/A,N/A,62,92,N/A,117,4
22,N/A,N/A,N/A,40,62,N/A,122,3
14,N/A,N/A,N/A,26,40,N/A,128,3
10,N/A,N/A,N/A,16,26,N/A,133,2
35,N/A,N/A,N/A,-19,16,N/A,136,5
14,N/A,N/A,N/A,1171,1185,N/A,4,3
14,N/A,N/A,N/A,1157,1171,N/A,9,2
41,N/A,N/A,N/A,1116,1157,N/A,13,6
23,N/A,N/A,N/A,1093,1116,N/A,16,3
21,N/A,N/A,N/A,1072,1093,N/A,22,3
9,N/A,N/A,N/A,1063,1072,N/A,26,1
9,N/A,N/A,N/A,1054,1063,N/A,32,1
43,N/A,N/A,N/A,1011,1054,N/A,37,6
32,N/A,N/A,N/A,979,1011,N/A,42,5
15,N/A,N/A,N/A,964,979,N/A,45,2
41,N/A,N/A,N/A,923,964,N/A,49,6
36,N/A,N/A,N/A,887,923,N/A,54,5
25,N/A,N/A,N/A,862,887,N/A,59,4
10,N/A,N/A,N/A,852,862,N/A,63,2
14,N/A,N/A,N/A,838,852,N/A,68,1
39,N/A,N/A,N/A,799,838,N/A,72,5
26,N/A,N/A,N/A,773,799,N/A,77,4
23,N/A,N/A,N/A,750,773,N/A,83,4
12,N/A,N/A,N/A,738,750,N/A,86,1
43,N/A,N/A,N/A,695,738,N/A,91,6
9,N/A,N/A,N/A,686,695,N/A,97,0
22,N/A,N/A,N/A,664,686,N/A,101,4
15,N/A,N/A,N/A,649,664,N/A,106,3
14,N/A,N/A,N/A,635,649,N/A,111,2
8,N/A,N/A,N/A,627,635,N/A,116,1
34,N/A,N/A,N/A,593,627,N/A,120,5
15,N/A,N/A,N/A,578,593,N/A,124,3
21,N/A,N/A,N/A,557,578,N/A,130,3
17,N/A,N/A,N/A,540,557,N/A,136,3
10,N/A,N/A,N/A,530,540,N/A,141,2
26,N/A,N/A,N/A,1195,1221,N/A,5,4
30,N/A,N/A,N/A,1165,1195,N/A,11,4
16,N/A,N/A,N/A,1149,1165,N/A,15,2
17,N/A,N/A,N/A,1132,1149,N/A,21,2
10,N/A,N/A,N/A,1122,1132,N/A,26,1
37,N/A,N/A,N/A,1085,1122,N/A,30,5
27,N/A,N/A,N/A,1058,1085,N/A,35,4
10,N/A,N/A,N/A,1048,1058,N/A,39,2
11,N/A,N/A,N/A,1037,1048,N/A,44,1
27,N/A,N/A,N/A,1010,1037,N/A,47,4
27,N/A,N/A,N/A,983,1010,N/A,53,4
13,N/A,N/A,N/A,970,983,N/A,57,2
41,N/A,N/A,N/A,929,970,N/A,61,6
16,N/A,N/A,N/A,913,929,N/A,64,3
44,N/A,N/A,N/A,869,913,N/A,67,6
38,N/A,N/A,N/A,831,869,N/A,72,5
18,N/A,N/A,N/A,813,831,N/A,76,3
16,N/A,N/A,N/A,797,813,N/A,81,2
13,N/A,N/A,N/A,784,797,N/A,87,2
12,N/A,N/A,N/A,772,784,N/A,93,2
44,N/A,N/A,N/A,728,772,N/A,97,6
6,N/A,N/A,N/A,722,728,N/A,103,0
43,N/A,N/A,N/A,679,722,N/A,109,6
7,N/A,N/A,N/A,672,679,N/A,115,0
44,N/A,N/A,N/A,628,672,N/A,121,6
34,N/A,N/A,N/A,594,628,N/A,126,5
15,N/A,N/A,N/A,579,594,N/A,130,3
22,N/A,N/A,N/A,557,579,N/A,136,3
41,N/A,N/A,N/A,516,557,N/A,139,6
22,N/A,N/A,N/A,494,516,N/A,143,4
13,N/A,N/A,N/A,1287,1300,N/A,3,2
